Year,Month,Day,Time,zones_ct5
2020,11,28,2003,55
2020,11,28,2006,58
2020,11,28,2009,56
2020,11,28,2012,57
2020,11,28,2015,55
2020,11,28,2018,61
2020,11,28,2021,60
2020,11,28,2024,55
2020,11,28,2027,63
2020,11,28,2030,56
2020,11,28,2033,56
2020,11,28,2036,54
2020,11,28,2039,61
2020,11,28,2042,58
2020,11,28,2045,60
2020,11,28,2048,50
2020,11,28,2051,65
2020,11,28,2054,74
2020,11,28,2057,84
2020,11,28,2100,71
2020,11,28,2103,71
2020,11,28,2106,76
2020,11,28,2109,77
2020,11,28,2112,79
2020,11,28,2115,74
2020,11,28,2118,71
2020,11,28,2121,68
2020,11,28,2124,63
2020,11,28,2127,59
2020,11,28,2130,58
2020,11,28,2133,52
2020,11,28,2136,54
2020,11,28,2139,37
2020,11,28,2142,35
2020,11,28,2145,36
2020,11,28,2148,36
2020,11,28,2151,49
2020,11,28,2154,46
2020,11,28,2157,52
2020,11,28,2200,60
2020,11,28,2203,55
2020,11,28,2206,57
2020,11,28,2209,62
2020,11,28,2212,59
2020,11,28,2215,59
2020,11,28,2218,52
2020,11,28,2221,54
2020,11,28,2224,48
2020,11,28,2227,47
2020,11,28,2230,50
2020,11,28,2233,45
2020,11,28,2236,41
2020,11,28,2239,37
2020,11,28,2242,32
2020,11,28,2245,26
2020,11,28,2248,26
2020,11,28,2251,25
2020,11,28,2254,20
2020,11,28,2257,23
2020,11,28,2300,26
2020,11,28,2303,24
2020,11,28,2306,20
2020,11,28,2309,15
2020,11,28,2312,18
2020,11,28,2315,18
2020,11,28,2318,18
2020,11,28,2321,18
2020,11,28,2324,11
2020,11,28,2327,13
2020,11,28,2330,9
2020,11,28,2333,10
2020,11,28,2336,12
2020,11,28,2339,15
2020,11,28,2342,19
2020,11,28,2345,14
2020,11,28,2348,11
2020,11,28,2351,13
2020,11,28,2354,15
2020,11,28,2357,16
2020,11,29,0,17
2020,11,29,3,15
2020,11,29,6,13
2020,11,29,9,8
2020,11,29,12,5
2020,11,29,15,5
2020,11,29,18,3
2020,11,29,21,4
2020,11,29,24,5
2020,11,29,27,5
2020,11,29,30,5
2020,11,29,33,5
2020,11,29,36,2
2020,11,29,39,3
2020,11,29,42,2
2020,11,29,45,3
2020,11,29,48,3
2020,11,29,51,4
2020,11,29,54,7
2020,11,29,57,6
2020,11,29,100,4
2020,11,29,103,4
2020,11,29,106,5
2020,11,29,109,7
2020,11,29,112,4
2020,11,29,115,2
2020,11,29,118,1
2020,11,29,121,1
2020,11,29,124,1
2020,11,29,127,1
2020,11,29,130,1
2020,11,29,133,1
2020,11,29,136,1
2020,11,29,139,2
2020,11,29,142,3
2020,11,29,145,2
2020,11,29,148,2
2020,11,29,151,2
2020,11,29,154,2
2020,11,29,157,2
2020,11,29,200,2
2020,11,29,203,3
2020,11,29,206,2
2020,11,29,209,3
2020,11,29,212,3
2020,11,29,215,3
2020,11,29,218,3
2020,11,29,221,4
2020,11,29,224,5
2020,11,29,227,8
2020,11,29,230,7
2020,11,29,233,7
2020,11,29,236,6
2020,11,29,239,5
2020,11,29,242,5
2020,11,29,245,6
2020,11,29,248,6
2020,11,29,251,6
2020,11,29,254,6
2020,11,29,257,6
2020,11,29,300,6
2020,11,29,303,6
2020,11,29,306,5
2020,11,29,309,5
2020,11,29,312,5
2020,11,29,315,5
2020,11,29,318,3
2020,11,29,321,3
2020,11,29,324,3
2020,11,29,327,4
2020,11,29,330,4
2020,11,29,333,5
2020,11,29,336,4
2020,11,29,339,5
2020,11,29,342,5
2020,11,29,345,4
2020,11,29,348,3
2020,11,29,351,3
2020,11,29,354,3
2020,11,29,357,4
2020,11,29,400,2
2020,11,29,403,2
2020,11,29,406,1
2020,11,29,409,1
2020,11,29,412,3
2020,11,29,415,3
2020,11,29,418,4
2020,11,29,421,4
2020,11,29,424,4
2020,11,29,427,4
2020,11,29,430,4
2020,11,29,433,4
2020,11,29,436,6
2020,11,29,439,3
2020,11,29,442,3
2020,11,29,445,3
2020,11,29,448,3
2020,11,29,451,3
2020,11,29,454,3
2020,11,29,457,3
2020,11,29,500,1
2020,11,29,503,1
2020,11,29,506,1
2020,11,29,509,1
2020,11,29,512,1
2020,11,29,515,1
2020,11,29,518,1
2020,11,29,521,1
2020,11,29,524,1
2020,11,29,527,1
2020,11,29,530,1
2020,11,29,533,1
2020,11,29,536,1
2020,11,29,539,1
2020,11,29,542,1
2020,11,29,545,1
2020,11,29,548,1
2020,11,29,551,1
2020,11,29,554,1
2020,11,29,557,1
2020,11,29,600,1
2020,11,29,603,1
2020,11,29,606,1
2020,11,29,609,1
2020,11,29,612,2
2020,11,29,615,2
2020,11,29,618,2
2020,11,29,621,2
2020,11,29,624,2
2020,11,29,627,2
2020,11,29,630,2
2020,11,29,633,2
2020,11,29,636,2
2020,11,29,639,3
2020,11,29,642,2
2020,11,29,645,2
2020,11,29,648,2
2020,11,29,651,3
2020,11,29,654,3
2020,11,29,657,4
2020,11,29,700,4
2020,11,29,703,5
2020,11,29,706,3
2020,11,29,709,4
2020,11,29,712,3
2020,11,29,715,3
2020,11,29,718,2
2020,11,29,721,2
2020,11,29,724,4
2020,11,29,727,3
2020,11,29,730,2
2020,11,29,733,5
2020,11,29,736,5
2020,11,29,739,6
2020,11,29,742,6
2020,11,29,745,7
2020,11,29,748,7
2020,11,29,751,7
2020,11,29,754,7
2020,11,29,757,7
2020,11,29,800,10
2020,11,29,803,7
2020,11,29,806,32
2020,11,29,809,40
2020,11,29,812,41
2020,11,29,815,42
2020,11,29,818,39
2020,11,29,821,40
2020,11,29,824,40
2020,11,29,827,42
2020,11,29,830,45
2020,11,29,833,42
2020,11,29,836,40
2020,11,29,839,36
2020,11,29,842,11
2020,11,29,845,9
2020,11,29,848,10
2020,11,29,851,9
2020,11,29,854,8
2020,11,29,857,10
2020,11,29,900,5
2020,11,29,903,6
2020,11,29,906,7
2020,11,29,909,15
2020,11,29,912,15
2020,11,29,915,16
2020,11,29,918,16
2020,11,29,921,17
2020,11,29,924,20
2020,11,29,927,14
2020,11,29,930,13
2020,11,29,933,11
2020,11,29,936,14
2020,11,29,939,10
2020,11,29,942,7
2020,11,29,945,15
2020,11,29,948,9
2020,11,29,951,6
2020,11,29,954,9
2020,11,29,957,17
2020,11,29,1000,20
2020,11,29,1003,18
2020,11,29,1006,21
2020,11,29,1009,17
2020,11,29,1012,17
2020,11,29,1015,20
2020,11,29,1018,19
2020,11,29,1021,17
2020,11,29,1024,13
2020,11,29,1027,13
2020,11,29,1030,14
2020,11,29,1033,18
2020,11,29,1036,17
2020,11,29,1039,15
2020,11,29,1042,15
2020,11,29,1045,14
2020,11,29,1048,16
2020,11,29,1051,24
2020,11,29,1054,24
2020,11,29,1057,27
2020,11,29,1100,30
2020,11,29,1103,31
2020,11,29,1106,35
2020,11,29,1109,41
2020,11,29,1112,35
2020,11,29,1115,36
2020,11,29,1118,40
2020,11,29,1121,43
2020,11,29,1124,39
2020,11,29,1127,42
2020,11,29,1130,45
2020,11,29,1133,43
2020,11,29,1136,47
2020,11,29,1139,49
2020,11,29,1142,53
2020,11,29,1145,54
2020,11,29,1148,53
2020,11,29,1151,54
2020,11,29,1154,59
2020,11,29,1157,62
2020,11,29,1200,68
2020,11,29,1203,68
2020,11,29,1206,79
2020,11,29,1209,85
2020,11,29,1212,93
2020,11,29,1215,95
2020,11,29,1218,77
2020,11,29,1221,85
2020,11,29,1224,85
2020,11,29,1227,87
2020,11,29,1230,89
2020,11,29,1233,84
2020,11,29,1236,68
2020,11,29,1239,66
2020,11,29,1242,60
2020,11,29,1245,68
2020,11,29,1248,68
2020,11,29,1251,69
2020,11,29,1254,75
2020,11,29,1257,85
2020,11,29,1300,87
2020,11,29,1303,77
2020,11,29,1306,76
2020,11,29,1309,70
2020,11,29,1312,80
2020,11,29,1315,79
2020,11,29,1318,87
2020,11,29,1321,82
2020,11,29,1324,82
2020,11,29,1327,72
2020,11,29,1330,71
2020,11,29,1333,67
2020,11,29,1336,75
2020,11,29,1339,78
2020,11,29,1342,75
2020,11,29,1345,63
2020,11,29,1348,60
2020,11,29,1351,62
2020,11,29,1354,64
2020,11,29,1357,69
2020,11,29,1400,70
2020,11,29,1403,71
2020,11,29,1406,76
2020,11,29,1409,79
2020,11,29,1412,72
2020,11,29,1415,64
2020,11,29,1418,60
2020,11,29,1421,54
2020,11,29,1424,53
2020,11,29,1427,54
2020,11,29,1430,54
2020,11,29,1433,47
2020,11,29,1436,50
2020,11,29,1439,46
2020,11,29,1442,44
2020,11,29,1445,49
2020,11,29,1448,50
2020,11,29,1451,51
2020,11,29,1454,57
2020,11,29,1457,52
2020,11,29,1500,44
2020,11,29,1503,45
2020,11,29,1506,39
2020,11,29,1509,45
2020,11,29,1512,34
2020,11,29,1515,39
2020,11,29,1518,40
2020,11,29,1521,37
2020,11,29,1524,54
2020,11,29,1527,47
2020,11,29,1530,51
2020,11,29,1533,57
2020,11,29,1536,55
2020,11,29,1539,54
2020,11,29,1542,50
2020,11,29,1545,47
2020,11,29,1548,47
2020,11,29,1551,41
2020,11,29,1554,49
2020,11,29,1557,52
2020,11,29,1600,57
2020,11,29,1603,46
2020,11,29,1606,42
2020,11,29,1609,44
2020,11,29,1612,43
2020,11,29,1615,49
2020,11,29,1618,51
2020,11,29,1621,47
2020,11,29,1624,51
2020,11,29,1627,56
2020,11,29,1630,51
2020,11,29,1633,51
2020,11,29,1636,52
2020,11,29,1639,50
2020,11,29,1642,42
2020,11,29,1645,44
2020,11,29,1648,42
2020,11,29,1651,44
2020,11,29,1654,47
2020,11,29,1657,44
2020,11,29,1700,43
2020,11,29,1703,40
2020,11,29,1706,42
2020,11,29,1709,41
2020,11,29,1712,43
2020,11,29,1715,50
2020,11,29,1718,48
2020,11,29,1721,52
2020,11,29,1724,54
2020,11,29,1727,51
2020,11,29,1730,63
2020,11,29,1733,63
2020,11,29,1736,68
2020,11,29,1739,79
2020,11,29,1742,69
2020,11,29,1745,77
2020,11,29,1748,75
2020,11,29,1751,91
2020,11,29,1754,90
2020,11,29,1757,94
2020,11,29,1800,94
2020,11,29,1803,98
2020,11,29,1806,104
2020,11,29,1809,106
2020,11,29,1812,97
2020,11,29,1815,104
2020,11,29,1818,98
2020,11,29,1821,110
2020,11,29,1824,95
2020,11,29,1827,94
2020,11,29,1830,88
2020,11,29,1833,95
2020,11,29,1836,89
2020,11,29,1839,84
2020,11,29,1842,85
2020,11,29,1845,90
2020,11,29,1848,101
2020,11,29,1851,88
2020,11,29,1854,83
2020,11,29,1857,100
2020,11,29,1900,88
2020,11,29,1903,106
2020,11,29,1906,117
2020,11,29,1909,109
2020,11,29,1912,104
2020,11,29,1915,99
2020,11,29,1918,84
2020,11,29,1921,67
2020,11,29,1924,64
2020,11,29,1927,63
2020,11,29,1930,60
2020,11,29,1933,63
2020,11,29,1936,61
2020,11,29,1939,54
2020,11,29,1942,54
2020,11,29,1945,49
2020,11,29,1948,50
2020,11,29,1951,55
2020,11,29,1954,57
2020,11,29,1957,56
2020,11,29,2000,40
2020,11,29,2003,46
2020,11,29,2006,45
2020,11,29,2009,43
2020,11,29,2012,42
2020,11,29,2015,45
2020,11,29,2018,47
2020,11,29,2021,49
2020,11,29,2024,50
2020,11,29,2027,45
2020,11,29,2030,47
2020,11,29,2033,48
2020,11,29,2036,46
2020,11,29,2039,47
2020,11,29,2042,47
2020,11,29,2045,45
2020,11,29,2048,44
2020,11,29,2051,40
2020,11,29,2054,36
2020,11,29,2057,32
2020,11,29,2100,38
2020,11,29,2103,38
2020,11,29,2106,36
2020,11,29,2109,35
2020,11,29,2112,31
2020,11,29,2115,30
2020,11,29,2118,32
2020,11,29,2121,30
2020,11,29,2124,35
2020,11,29,2127,32
2020,11,29,2130,35
2020,11,29,2133,34
2020,11,29,2136,34
2020,11,29,2139,27
2020,11,29,2142,29
2020,11,29,2145,26
2020,11,29,2148,25
2020,11,29,2151,22
2020,11,29,2154,21
2020,11,29,2157,23
2020,11,29,2200,22
2020,11,29,2203,20
2020,11,29,2206,20
2020,11,29,2209,18
2020,11,29,2212,19
2020,11,29,2215,18
2020,11,29,2218,19
2020,11,29,2221,17
2020,11,29,2224,17
2020,11,29,2227,21
2020,11,29,2230,21
2020,11,29,2233,22
2020,11,29,2236,19
2020,11,29,2239,19
2020,11,29,2242,18
2020,11,29,2245,22
2020,11,29,2248,21
2020,11,29,2251,21
2020,11,29,2254,21
2020,11,29,2257,23
2020,11,29,2300,18
2020,11,29,2303,17
2020,11,29,2306,18
2020,11,29,2309,20
2020,11,29,2312,16
2020,11,29,2315,20
2020,11,29,2318,19
2020,11,29,2321,24
2020,11,29,2324,25
2020,11,29,2327,22
2020,11,29,2330,23
2020,11,29,2333,20
2020,11,29,2336,21
2020,11,29,2339,25
2020,11,29,2342,26
2020,11,29,2345,30
2020,11,29,2348,30
2020,11,29,2351,28
2020,11,29,2354,24
2020,11,29,2357,19
2020,11,30,0,17
2020,11,30,3,16
2020,11,30,6,13
2020,11,30,9,14
2020,11,30,12,17
2020,11,30,15,17
2020,11,30,18,13
2020,11,30,21,13
2020,11,30,24,12
2020,11,30,27,11
2020,11,30,30,7
2020,11,30,33,10
2020,11,30,36,9
2020,11,30,39,6
2020,11,30,42,9
2020,11,30,45,7
2020,11,30,48,6
2020,11,30,51,9
2020,11,30,54,7
2020,11,30,57,7
2020,11,30,100,8
2020,11,30,103,7
2020,11,30,106,7
2020,11,30,109,7
2020,11,30,112,6
2020,11,30,115,5
2020,11,30,118,5
2020,11,30,121,3
2020,11,30,124,3
2020,11,30,127,4
2020,11,30,130,4
2020,11,30,133,4
2020,11,30,136,8
2020,11,30,139,9
2020,11,30,142,8
2020,11,30,145,10
2020,11,30,148,10
2020,11,30,151,8
2020,11,30,154,9
2020,11,30,157,9
2020,11,30,200,9
2020,11,30,203,9
2020,11,30,206,10
2020,11,30,209,11
2020,11,30,212,5
2020,11,30,215,5
2020,11,30,218,5
2020,11,30,221,6
2020,11,30,224,5
2020,11,30,227,5
2020,11,30,230,5
2020,11,30,233,4
2020,11,30,236,4
2020,11,30,239,4
2020,11,30,242,6
2020,11,30,245,6
2020,11,30,248,3
2020,11,30,251,1
2020,11,30,254,3
2020,11,30,257,3
2020,11,30,300,3
2020,11,30,303,3
2020,11,30,306,3
2020,11,30,309,3
2020,11,30,312,3
2020,11,30,315,2
2020,11,30,318,2
2020,11,30,321,1
2020,11,30,324,1
2020,11,30,327,1
2020,11,30,330,2
2020,11,30,333,2
2020,11,30,336,2
2020,11,30,339,3
2020,11,30,342,3
2020,11,30,345,4
2020,11,30,348,3
2020,11,30,351,3
2020,11,30,354,4
2020,11,30,357,4
2020,11,30,400,4
2020,11,30,403,4
2020,11,30,406,4
2020,11,30,409,3
2020,11,30,412,3
2020,11,30,415,3
2020,11,30,418,3
2020,11,30,421,3
2020,11,30,424,1
2020,11,30,427,2
2020,11,30,430,2
2020,11,30,433,2
2020,11,30,436,1
2020,11,30,439,1
2020,11,30,442,1
2020,11,30,445,1
2020,11,30,448,1
2020,11,30,451,3
2020,11,30,454,2
2020,11,30,457,1
2020,11,30,500,3
2020,11,30,503,3
2020,11,30,506,1
2020,11,30,509,1
2020,11,30,512,1
2020,11,30,515,1
2020,11,30,518,1
2020,11,30,521,1
2020,11,30,524,1
2020,11,30,527,1
2020,11,30,530,1
2020,11,30,533,1
2020,11,30,536,1
2020,11,30,539,1
2020,11,30,542,2
2020,11,30,545,1
2020,11,30,548,1
2020,11,30,551,1
2020,11,30,554,1
2020,11,30,557,1
2020,11,30,600,1
2020,11,30,603,1
2020,11,30,606,2
2020,11,30,609,1
2020,11,30,612,1
2020,11,30,615,2
2020,11,30,618,1
2020,11,30,621,1
2020,11,30,624,1
2020,11,30,627,2
2020,11,30,630,2
2020,11,30,633,2
2020,11,30,636,3
2020,11,30,639,2
2020,11,30,642,3
2020,11,30,645,2
2020,11,30,648,4
2020,11,30,651,4
2020,11,30,654,5
2020,11,30,657,5
2020,11,30,700,4
2020,11,30,703,4
2020,11,30,706,7
2020,11,30,709,10
2020,11,30,712,10
2020,11,30,715,9
2020,11,30,718,8
2020,11,30,721,9
2020,11,30,724,7
2020,11,30,727,8
2020,11,30,730,10
2020,11,30,733,10
2020,11,30,736,10
2020,11,30,739,12
2020,11,30,742,12
2020,11,30,745,13
2020,11,30,748,14
2020,11,30,751,11
2020,11,30,754,10
2020,11,30,757,13
2020,11,30,800,11
2020,11,30,803,16
2020,11,30,806,20
2020,11,30,809,20
2020,11,30,812,22
2020,11,30,815,22
2020,11,30,818,23
2020,11,30,821,22
2020,11,30,824,20
2020,11,30,827,30
2020,11,30,830,26
2020,11,30,833,26
2020,11,30,836,20
2020,11,30,839,21
2020,11,30,842,25
2020,11,30,845,30
2020,11,30,848,21
2020,11,30,851,25
2020,11,30,854,25
2020,11,30,857,31
2020,11,30,900,26
2020,11,30,903,24
2020,11,30,906,24
2020,11,30,909,26
2020,11,30,912,24
2020,11,30,915,26
2020,11,30,918,27
2020,11,30,921,21
2020,11,30,924,20
2020,11,30,927,15
2020,11,30,930,18
2020,11,30,933,20
2020,11,30,936,23
2020,11,30,939,21
2020,11,30,942,29
2020,11,30,945,28
2020,11,30,948,26
2020,11,30,951,25
2020,11,30,954,27
2020,11,30,957,30
2020,11,30,1000,29
2020,11,30,1003,28
2020,11,30,1006,32
2020,11,30,1009,27
2020,11,30,1012,21
2020,11,30,1015,23
2020,11,30,1018,29
2020,11,30,1021,28
2020,11,30,1024,25
2020,11,30,1027,29
2020,11,30,1030,29
2020,11,30,1033,30
2020,11,30,1036,29
2020,11,30,1039,34
2020,11,30,1042,35
2020,11,30,1045,34
2020,11,30,1048,31
2020,11,30,1051,31
2020,11,30,1054,34
2020,11,30,1057,35
2020,11,30,1100,38
2020,11,30,1103,38
2020,11,30,1106,48
2020,11,30,1109,38
2020,11,30,1112,37
2020,11,30,1115,39
2020,11,30,1118,41
2020,11,30,1121,38
2020,11,30,1124,38
2020,11,30,1127,34
2020,11,30,1130,36
2020,11,30,1133,34
2020,11,30,1136,44
2020,11,30,1139,46
2020,11,30,1142,54
2020,11,30,1145,46
2020,11,30,1148,51
2020,11,30,1151,55
2020,11,30,1154,59
2020,11,30,1157,60
2020,11,30,1200,67
2020,11,30,1203,75
2020,11,30,1206,73
2020,11,30,1209,81
2020,11,30,1212,88
2020,11,30,1215,84
2020,11,30,1218,72
2020,11,30,1221,74
2020,11,30,1224,70
2020,11,30,1227,65
2020,11,30,1230,65
2020,11,30,1233,69
2020,11,30,1236,68
2020,11,30,1239,81
2020,11,30,1242,93
2020,11,30,1245,91
2020,11,30,1248,99
2020,11,30,1251,93
2020,11,30,1254,101
2020,11,30,1257,94
2020,11,30,1300,98
2020,11,30,1303,88
2020,11,30,1306,77
2020,11,30,1309,71
2020,11,30,1312,70
2020,11,30,1315,64
2020,11,30,1318,70
2020,11,30,1321,73
2020,11,30,1324,81
2020,11,30,1327,68
2020,11,30,1330,67
2020,11,30,1333,64
2020,11,30,1336,59
2020,11,30,1339,60
2020,11,30,1342,50
2020,11,30,1345,52
2020,11,30,1348,52
2020,11,30,1351,63
2020,11,30,1354,57
2020,11,30,1357,44
2020,11,30,1400,51
2020,11,30,1403,49
2020,11,30,1406,52
2020,11,30,1409,47
2020,11,30,1412,55
2020,11,30,1415,51
2020,11,30,1418,42
2020,11,30,1421,51
2020,11,30,1424,52
2020,11,30,1427,61
2020,11,30,1430,57
2020,11,30,1433,45
2020,11,30,1436,47
2020,11,30,1439,42
2020,11,30,1442,44
2020,11,30,1445,43
2020,11,30,1448,40
2020,11,30,1451,44
2020,11,30,1454,36
2020,11,30,1457,40
2020,11,30,1500,41
2020,11,30,1503,44
2020,11,30,1506,41
2020,11,30,1509,44
2020,11,30,1512,40
2020,11,30,1515,41
2020,11,30,1518,41
2020,11,30,1521,45
2020,11,30,1524,46
2020,11,30,1527,46
2020,11,30,1530,44
2020,11,30,1533,50
2020,11,30,1536,42
2020,11,30,1539,36
2020,11,30,1542,42
2020,11,30,1545,38
2020,11,30,1548,38
2020,11,30,1551,39
2020,11,30,1554,38
2020,11,30,1557,47
2020,11,30,1600,43
2020,11,30,1603,40
2020,11,30,1606,40
2020,11,30,1609,45
2020,11,30,1612,39
2020,11,30,1615,39
2020,11,30,1618,43
2020,11,30,1621,45
2020,11,30,1624,41
2020,11,30,1627,52
2020,11,30,1630,47
2020,11,30,1633,42
2020,11,30,1636,41
2020,11,30,1639,45
2020,11,30,1642,42
2020,11,30,1645,35
2020,11,30,1648,43
2020,11,30,1651,46
2020,11,30,1654,42
2020,11,30,1657,45
2020,11,30,1700,49
2020,11,30,1703,50
2020,11,30,1706,48
2020,11,30,1709,53
2020,11,30,1712,51
2020,11,30,1715,58
2020,11,30,1718,54
2020,11,30,1721,65
2020,11,30,1724,62
2020,11,30,1727,62
2020,11,30,1730,55
2020,11,30,1733,79
2020,11,30,1736,87
2020,11,30,1739,68
2020,11,30,1742,80
2020,11,30,1745,80
2020,11,30,1748,99
2020,11,30,1751,103
2020,11,30,1754,110
2020,11,30,1757,102
2020,11,30,1800,101
2020,11,30,1803,103
2020,11,30,1806,103
2020,11,30,1809,116
2020,11,30,1812,128
2020,11,30,1815,112
2020,11,30,1818,112
2020,11,30,1821,108
2020,11,30,1824,102
2020,11,30,1827,89
2020,11,30,1830,89
2020,11,30,1833,98
2020,11,30,1836,94
2020,11,30,1839,97
2020,11,30,1842,93
2020,11,30,1845,83
2020,11,30,1848,79
2020,11,30,1851,80
2020,11,30,1854,78
2020,11,30,1857,80
2020,11,30,1900,71
2020,11,30,1903,74
2020,11,30,1906,72
2020,11,30,1909,82
2020,11,30,1912,78
2020,11,30,1915,72
2020,11,30,1918,76
2020,11,30,1921,77
2020,11,30,1924,84
2020,11,30,1927,72
2020,11,30,1930,62
2020,11,30,1933,65
2020,11,30,1936,63
2020,11,30,1939,59
2020,11,30,1942,58
2020,11,30,1945,62
2020,11,30,1948,93
2020,11,30,1951,76
2020,11,30,1954,75
2020,11,30,1957,77
2020,11,30,2000,60
2020,11,30,2003,59
2020,11,30,2006,56
2020,11,30,2009,56
2020,11,30,2012,47
2020,11,30,2015,43
2020,11,30,2018,55
2020,11,30,2021,57
2020,11,30,2024,54
2020,11,30,2027,46
2020,11,30,2030,37
2020,11,30,2033,37
2020,11,30,2036,38
2020,11,30,2039,32
2020,11,30,2042,27
2020,11,30,2045,25
2020,11,30,2048,37
2020,11,30,2051,41
2020,11,30,2054,33
2020,11,30,2057,28
2020,11,30,2100,42
2020,11,30,2103,48
2020,11,30,2106,52
2020,11,30,2109,56
2020,11,30,2112,57
2020,11,30,2115,53
2020,11,30,2118,53
2020,11,30,2121,48
2020,11,30,2124,43
2020,11,30,2127,40
2020,11,30,2130,43
2020,11,30,2133,41
2020,11,30,2136,45
2020,11,30,2139,36
2020,11,30,2142,39
2020,11,30,2145,38
2020,11,30,2148,34
2020,11,30,2151,36
2020,11,30,2154,37
2020,11,30,2157,40
2020,11,30,2200,45
2020,11,30,2203,43
2020,11,30,2206,39
2020,11,30,2209,35
2020,11,30,2212,36
2020,11,30,2215,37
2020,11,30,2218,35
2020,11,30,2221,37
2020,11,30,2224,34
2020,11,30,2227,32
2020,11,30,2230,35
2020,11,30,2233,36
2020,11,30,2236,40
2020,11,30,2239,39
2020,11,30,2242,36
2020,11,30,2245,31
2020,11,30,2248,33
2020,11,30,2251,29
2020,11,30,2254,31
2020,11,30,2257,22
2020,11,30,2300,33
2020,11,30,2303,34
2020,11,30,2306,34
2020,11,30,2309,45
2020,11,30,2312,44
2020,11,30,2315,43
2020,11,30,2318,43
2020,11,30,2321,35
2020,11,30,2324,35
2020,11,30,2327,35
2020,11,30,2330,30
2020,11,30,2333,30
2020,11,30,2336,30
2020,11,30,2339,26
2020,11,30,2342,31
2020,11,30,2345,20
2020,11,30,2348,21
2020,11,30,2351,18
2020,11,30,2354,14
2020,11,30,2357,13
2020,12,1,0,11
2020,12,1,3,11
2020,12,1,6,9
2020,12,1,9,9
2020,12,1,12,9
2020,12,1,15,8
2020,12,1,18,8
2020,12,1,21,8
2020,12,1,24,12
2020,12,1,27,11
2020,12,1,30,7
2020,12,1,33,7
2020,12,1,36,6
2020,12,1,39,6
2020,12,1,42,7
2020,12,1,45,5
2020,12,1,48,4
2020,12,1,51,4
2020,12,1,54,4
2020,12,1,57,4
2020,12,1,100,4
2020,12,1,103,6
2020,12,1,106,6
2020,12,1,109,6
2020,12,1,112,7
2020,12,1,115,7
2020,12,1,118,7
2020,12,1,121,7
2020,12,1,124,7
2020,12,1,127,7
2020,12,1,130,7
2020,12,1,133,8
2020,12,1,136,8
2020,12,1,139,8
2020,12,1,142,7
2020,12,1,145,7
2020,12,1,148,3
2020,12,1,151,4
2020,12,1,154,4
2020,12,1,157,4
2020,12,1,200,4
2020,12,1,203,4
2020,12,1,206,4
2020,12,1,209,5
2020,12,1,212,4
2020,12,1,215,4
2020,12,1,218,4
2020,12,1,221,4
2020,12,1,224,4
2020,12,1,227,4
2020,12,1,230,3
2020,12,1,233,7
2020,12,1,236,8
2020,12,1,239,7
2020,12,1,242,4
2020,12,1,245,3
2020,12,1,248,3
2020,12,1,251,3
2020,12,1,254,3
2020,12,1,257,4
2020,12,1,300,4
2020,12,1,303,4
2020,12,1,306,4
2020,12,1,309,4
2020,12,1,312,4
2020,12,1,315,4
2020,12,1,318,4
2020,12,1,321,5
2020,12,1,324,4
2020,12,1,327,4
2020,12,1,330,4
2020,12,1,333,4
2020,12,1,336,4
2020,12,1,339,4
2020,12,1,342,4
2020,12,1,345,4
2020,12,1,348,3
2020,12,1,351,3
2020,12,1,354,3
2020,12,1,357,3
2020,12,1,400,3
2020,12,1,403,3
2020,12,1,406,4
2020,12,1,409,4
2020,12,1,412,3
2020,12,1,415,3
2020,12,1,418,3
2020,12,1,421,3
2020,12,1,424,3
2020,12,1,427,3
2020,12,1,430,3
2020,12,1,433,3
2020,12,1,436,3
2020,12,1,439,3
2020,12,1,442,3
2020,12,1,445,3
2020,12,1,448,3
2020,12,1,451,3
2020,12,1,454,3
2020,12,1,457,3
2020,12,1,500,3
2020,12,1,503,3
2020,12,1,506,3
2020,12,1,509,3
2020,12,1,512,3
2020,12,1,515,3
2020,12,1,518,3
2020,12,1,521,3
2020,12,1,524,3
2020,12,1,527,3
2020,12,1,530,3
2020,12,1,533,3
2020,12,1,536,3
2020,12,1,539,3
2020,12,1,542,3
2020,12,1,545,3
2020,12,1,548,3
2020,12,1,551,3
2020,12,1,554,3
2020,12,1,557,3
2020,12,1,600,3
2020,12,1,603,3
2020,12,1,606,3
2020,12,1,609,3
2020,12,1,612,3
2020,12,1,615,3
2020,12,1,618,3
2020,12,1,621,3
2020,12,1,624,3
2020,12,1,627,4
2020,12,1,630,4
2020,12,1,633,4
2020,12,1,636,4
2020,12,1,639,5
2020,12,1,642,6
2020,12,1,645,6
2020,12,1,648,5
2020,12,1,651,4
2020,12,1,654,6
2020,12,1,657,6
2020,12,1,700,6
2020,12,1,703,5
2020,12,1,706,8
2020,12,1,709,10
2020,12,1,712,13
2020,12,1,715,12
2020,12,1,718,17
2020,12,1,721,17
2020,12,1,724,16
2020,12,1,727,19
2020,12,1,730,19
2020,12,1,733,18
2020,12,1,736,19
2020,12,1,739,18
2020,12,1,742,14
2020,12,1,745,16
2020,12,1,748,16
2020,12,1,751,15
2020,12,1,754,21
2020,12,1,757,23
2020,12,1,800,24
2020,12,1,803,20
2020,12,1,806,21
2020,12,1,809,21
2020,12,1,812,15
2020,12,1,815,16
2020,12,1,818,20
2020,12,1,821,22
2020,12,1,824,23
2020,12,1,827,24
2020,12,1,830,26
2020,12,1,833,32
2020,12,1,836,32
